"y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18"
-0.0946311384372778,1.00353263600719,-0.241024007415654,-0.242012164426222,0.748190185819372,-0.0544699870728952,-0.609722560651731,-0.538639966490906,0.487789829530079,-1.05768820414197,0.911428917080491,-0.195468249477955,-0.471918334391646,-0.0555873904774619,-0.927389237746498,-0.423382060751623,-1.00877721066084,0.64903578749314
-1.38690740295434,-1.93490334634356,-0.212174727107811,-0.169371410377877,-1.9973923076611,-2.71551618824627,-0.700423698715147,-1.82717341000185,-0.07407232940128,-1.90127570576301,-1.87186710045184,-0.623774255109213,-0.877535722954729,-1.89613987130016,-1.76154701061865,-1.34669033114499,-1.62596288079771,-1.22726579936269
0.0570027254415018,1.1592311818816,1.00021655489738,0.0744417619088613,-0.465553011107597,0.280674048854197,1.69875529832581,0.130785732935666,0.888685755950095,0.908412665955375,0.538031354860339,0.485021991206307,0.160336461262198,1.05132550797711,0.384869651820493,2.24044407981206,0.157316407464052,0.270971793981925
1.00183558415646,-0.629848903849561,-0.793068533740023,0.113676311469409,0.0967744693233233,0.433651505957849,0.744254005780654,1.05981773868933,-0.0740296548665602,0.881163877452903,-0.00417973403376335,-0.0761550227132451,-0.174312045111109,1.4155580744171,1.22786045532289,0.34107220111927,1.09901065226168,0.916835079050806
0.209258713113014,1.44152176626577,-0.193859949964162,-0.712790867581274,-0.597576752159965,0.284900738129079,0.484292297001624,-1.81087210590664,0.190016933724738,-0.920868226989468,-0.436077746235852,0.899479356897938,-0.733993953214483,0.480537883655131,0.511718530643236,0.312243804833416,0.141245941215291,0.61824244637305
0.497150050249414,0.379681439408748,1.13789343020225,-0.169127270366501,0.165823959599863,0.365958626263317,1.02520498549505,-0.634085819506714,-0.721714947427575,1.283699141157,0.387143181373163,0.585663919433101,0.58451966306552,1.07145317444157,0.341410901369881,0.710600422989601,0.0242058089833809,1.0343170177161
1.57437655277488,-0.56053325351252,-0.398484596393901,1.56639273773412,0.802163208986621,0.807857740306577,1.22500044007932,-0.330246212321431,0.831321074452887,0.887421574539599,0.237920878908888,1.0052544945629,0.441190305128021,1.27752318499321,-1.14450977272395,-0.354555178049808,0.401144309343903,0.763192264217858
-0.000926903031001545,0.327392787149378,0.508175387485253,0.672112265594367,-0.385729188726475,-0.468391056611942,0.0978469000586823,-0.372946898490751,0.670570507677686,0.855616695421049,-1.18464613954445,0.90117032689856,1.31861993935143,0.65827391197093,0.698009372754441,0.960195940121928,0.352210260319596,0.231392713411259
-0.362501835318495,0.137672131708404,-0.365697649803425,0.731565317296132,-1.56221655330517,0.213576442566836,0.0201911875319438,-0.460907164371651,1.24385679306576,-0.454303185485117,-0.518167994866071,-0.89837592971172,-0.329758466234228,-0.185982880726384,0.0246881327583263,-0.899772778875827,-0.0827839353765196,0.329371276882624
-1.19484941463524,0.0369574741553161,0.0550311691100349,0.380938420997727,1.6672043323846,2.0271861012038,0.765818535375692,0.879876330218101,0.683767288948044,1.22523616611881,1.13773155781976,1.60908872943688,-0.703883729031431,1.74358031665446,0.0998958465750358,0.746230153856304,0.0561971271339354,0.12060071468416
-0.826666065968534,-1.70709582112373,-0.854090384746287,-0.495158659601538,-2.49158018749131,-2.24149461701576,0.155974759962731,-0.221076151213991,-0.606694668349814,-1.9722889773025,-1.06171165719734,-1.32825292214467,0.368390457157376,-0.639383313276229,-1.67318647741653,-1.25375062648553,-0.391362996635899,-1.32064410643553
1.35093739851623,0.0449951610855001,0.680597477786314,0.15043951070075,-0.0521178106075657,-0.463106012786408,-0.704387402572491,1.64685163652212,-0.626351387815108,0.325871049541546,-0.668990267946451,0.355042321609425,-0.778125802917952,-1.25685117276683,-0.203103966627953,0.670598691257107,-0.606952751304423,0.630025750224179
0.425742749676364,1.01609654497925,-0.155706484495988,1.24150385288733,-0.401723012242225,-0.948113668440961,0.808356351824487,0.439960784482676,0.165237494387375,0.049832551260889,-0.0193955598426393,-0.163840936384688,-0.62355038548097,-0.332539729520356,0.0289589513212945,-1.05766727176223,1.52198686518088,-1.04624022999419
-0.868776400801895,-1.23806453317753,-0.506800172251146,-1.99496531676422,-1.22466834092277,0.438208883623939,-1.63905749828886,-0.79228203874517,1.59225542872228,-0.498178592896115,0.257029557888532,-2.75801098890097,-1.06665292906284,-0.230270915075485,-1.17295257647657,-1.52333270708371,0.0430433619202256,-0.917710106501253
0.239692631357862,0.994886600977214,1.60178955298454,-0.474090864955043,-0.0264098906017368,0.132001983489424,1.02430977064036,-0.084683531105638,-0.509770488187247,-0.658059676967171,1.94986342782442,-0.0334151972285684,0.319276207170719,-0.118678348692305,-0.560649077635724,0.584671929866807,-0.126067040834958,0.607664913705463
